Company Name,Location,Year,Month,Gross Floor Area (m²),Monthly Electricity Use (kWh),Electricity Use Intensity (kWh/m²),Operating Hours per Week,Number of Employees
AgroGoods Ltd.,"Hamilton, ON",2022,November,30000,212567.8496868480,177.13987473904000,160,720
AgroGoods Ltd.,"Hamilton, ON",2022,December,30000,212818.37160751600,177.34864300626300,160,720
AgroGoods Ltd.,"Hamilton, ON",2023,January,30000,213068.89352818400,177.55741127348600,165,730
AgroGoods Ltd.,"Hamilton, ON",2023,February,30000,213319.41544885200,177.7661795407100,165,730
AgroGoods Ltd.,"Hamilton, ON",2023,March,30000,213569.93736952000,177.9749478079330,165,730
AgroGoods Ltd.,"Hamilton, ON",2023,April,30000,213820.4592901880,178.18371607515700,165,730
AgroGoods Ltd.,"Hamilton, ON",2023,May,30000,214070.98121085600,178.39248434238000,165,730
AgroGoods Ltd.,"Hamilton, ON",2023,June,30000,214321.50313152400,178.60125260960300,165,730
AgroGoods Ltd.,"Hamilton, ON",2023,July,30000,214572.02505219200,178.8100208768270,165,730
AgroGoods Ltd.,"Hamilton, ON",2023,August,30000,214822.54697286000,179.01878914405000,165,730
AgroGoods Ltd.,"Hamilton, ON",2023,September,30000,215073.0688935280,179.2275574112740,165,730
AgroGoods Ltd.,"Hamilton, ON",2023,October,30000,215323.59081419600,179.43632567849700,165,730
AgroGoods Ltd.,"Hamilton, ON",2023,November,30000,215574.1127348640,179.64509394572000,165,730
AgroGoods Ltd.,"Hamilton, ON",2023,December,30000,215824.63465553200,179.85386221294400,165,730
GreenWave Recycling,"Hamilton, ON",2020,January,5000,216075.15657620000,180.062630480167,40,80
GreenWave Recycling,"Hamilton, ON",2020,February,5000,216325.67849686800,180.2713987473900,40,80
GreenWave Recycling,"Hamilton, ON",2020,March,5000,216576.20041753700,180.48016701461400,40,80
GreenWave Recycling,"Hamilton, ON",2020,April,5000,216826.7223382050,180.68893528183700,40,80
GreenWave Recycling,"Hamilton, ON",2020,May,5000,217077.24425887300,180.89770354906100,40,80
GreenWave Recycling,"Hamilton, ON",2020,June,5000,217327.76617954100,181.10647181628400,40,80
GreenWave Recycling,"Hamilton, ON",2020,July,5000,217578.28810020900,181.31524008350700,40,80
GreenWave Recycling,"Hamilton, ON",2020,August,5000,217828.81002087700,181.5240083507310,40,80
GreenWave Recycling,"Hamilton, ON",2020,September,5000,218079.3319415450,181.73277661795400,40,80
GreenWave Recycling,"Hamilton, ON",2020,October,5000,218329.85386221300,181.94154488517700,40,80
GreenWave Recycling,"Hamilton, ON",2020,November,5000,218580.375782881,182.15031315240100,40,80
GreenWave Recycling,"Hamilton, ON",2020,December,5000,218830.89770354900,182.3590814196240,40,80
GreenWave Recycling,"Hamilton, ON",2021,January,5000,219081.41962421700,182.5678496868480,42,85
GreenWave Recycling,"Hamilton, ON",2021,February,5000,219331.94154488500,182.77661795407100,42,85
GreenWave Recycling,"Hamilton, ON",2021,March,5000,219582.46346555300,182.98538622129400,42,85
GreenWave Recycling,"Hamilton, ON",2021,April,5000,219832.9853862210,183.19415448851800,42,85
GreenWave Recycling,"Hamilton, ON",2021,May,5000,220083.50730688900,183.40292275574100,42,85
GreenWave Recycling,"Hamilton, ON",2021,June,5000,220334.02922755700,183.61169102296500,42,85
GreenWave Recycling,"Hamilton, ON",2021,July,5000,220584.55114822500,183.8204592901880,42,85
GreenWave Recycling,"Hamilton, ON",2021,August,5000,220835.07306889400,184.02922755741100,42,85
GreenWave Recycling,"Hamilton, ON",2021,September,5000,221085.5949895620,184.23799582463500,42,85
GreenWave Recycling,"Hamilton, ON",2021,October,5000,221336.11691023000,184.44676409185800,42,85
GreenWave Recycling,"Hamilton, ON",2021,November,5000,221586.6388308980,184.6555323590810,42,85
GreenWave Recycling,"Hamilton, ON",2021,December,5000,221837.16075156600,184.8643006263050,42,85
GreenWave Recycling,"Hamilton, ON",2022,January,5000,222087.68267223400,185.0730688935280,44,90
GreenWave Recycling,"Hamilton, ON",2022,February,5000,222338.20459290200,185.28183716075200,44,90
GreenWave Recycling,"Hamilton, ON",2022,March,5000,222588.72651357000,185.49060542797500,44,90
GreenWave Recycling,"Hamilton, ON",2022,April,5000,222839.248434238,185.69937369519800,44,90
GreenWave Recycling,"Hamilton, ON",2022,May,5000,223089.77035490600,185.90814196242200,44,90
GreenWave Recycling,"Hamilton, ON",2022,June,5000,223340.29227557400,186.1169102296450,44,90
GreenWave Recycling,"Hamilton, ON",2022,July,5000,223590.81419624200,186.32567849686800,44,90
GreenWave Recycling,"Hamilton, ON",2022,August,5000,223841.3361169100,186.53444676409200,44,90
GreenWave Recycling,"Hamilton, ON",2022,September,5000,224091.8580375780,186.74321503131500,44,90
GreenWave Recycling,"Hamilton, ON",2022,October,5000,224342.37995824600,186.9519832985390,44,90
GreenWave Recycling,"Hamilton, ON",2022,November,5000,224592.9018789140,187.160751565762,44,90
GreenWave Recycling,"Hamilton, ON",2022,December,5000,224843.42379958200,187.3695198329850,44,90
GreenWave Recycling,"Hamilton, ON",2023,January,5000,225093.94572025100,187.57828810020900,46,95
GreenWave Recycling,"Hamilton, ON",2023,February,5000,225344.46764091900,187.78705636743200,46,95
GreenWave Recycling,"Hamilton, ON",2023,March,5000,225594.98956158700,187.99582463465600,46,95
GreenWave Recycling,"Hamilton, ON",2023,April,5000,225845.5114822550,188.20459290187900,46,95
GreenWave Recycling,"Hamilton, ON",2023,May,5000,226096.03340292300,188.4133611691020,46,95
GreenWave Recycling,"Hamilton, ON",2023,June,5000,226346.55532359100,188.62212943632600,46,95
GreenWave Recycling,"Hamilton, ON",2023,July,5000,226597.07724425900,188.83089770354900,46,95
GreenWave Recycling,"Hamilton, ON",2023,August,5000,226847.5991649270,189.03966597077200,46,95
GreenWave Recycling,"Hamilton, ON",2023,September,5000,227098.121085595,189.2484342379960,46,95
GreenWave Recycling,"Hamilton, ON",2023,October,5000,227348.64300626300,189.45720250521900,46,95
GreenWave Recycling,"Hamilton, ON",2023,November,5000,227599.1649269310,189.6659707724430,46,95
GreenWave Recycling,"Hamilton, ON",2023,December,5000,227849.68684759900,189.87473903966600,46,95
HealthFirst Clinics,"Hamilton, ON",2020,January,12000,228100.2087682670,190.08350730688900,80,150
HealthFirst Clinics,"Hamilton, ON",2020,February,12000,228350.73068893500,190.29227557411300,80,150
HealthFirst Clinics,"Hamilton, ON",2020,March,12000,228601.25260960300,190.50104384133600,80,150
HealthFirst Clinics,"Hamilton, ON",2020,April,12000,228851.7745302710,190.7098121085600,80,150
HealthFirst Clinics,"Hamilton, ON",2020,May,12000,229102.29645093900,190.91858037578300,80,150
HealthFirst Clinics,"Hamilton, ON",2020,June,12000,229352.81837160800,191.12734864300600,80,150
HealthFirst Clinics,"Hamilton, ON",2020,July,12000,229603.34029227600,191.33611691023000,80,150
HealthFirst Clinics,"Hamilton, ON",2020,August,12000,229853.86221294400,191.544885177453,80,150
HealthFirst Clinics,"Hamilton, ON",2020,September,12000,230104.3841336120,191.75365344467600,80,150
HealthFirst Clinics,"Hamilton, ON",2020,October,12000,230354.90605428000,191.9624217119000,80,150
HealthFirst Clinics,"Hamilton, ON",2020,November,12000,230605.42797494800,192.17118997912300,80,150
HealthFirst Clinics,"Hamilton, ON",2020,December,12000,230855.94989561600,192.37995824634700,80,150
HealthFirst Clinics,"Hamilton, ON",2021,January,12000,231106.4718162840,192.58872651357000,82,155
HealthFirst Clinics,"Hamilton, ON",2021,February,12000,231356.993736952,192.79749478079300,82,155
HealthFirst Clinics,"Hamilton, ON",2021,March,12000,231607.51565762000,193.0062630480170,82,155
HealthFirst Clinics,"Hamilton, ON",2021,April,12000,231858.0375782880,193.21503131524000,82,155
HealthFirst Clinics,"Hamilton, ON",2021,May,12000,232108.55949895600,193.42379958246300,82,155
HealthFirst Clinics,"Hamilton, ON",2021,June,12000,232359.0814196240,193.63256784968700,82,155
HealthFirst Clinics,"Hamilton, ON",2021,July,12000,232609.60334029200,193.8413361169100,82,155
HealthFirst Clinics,"Hamilton, ON",2021,August,12000,232860.12526096000,194.05010438413400,82,155
HealthFirst Clinics,"Hamilton, ON",2021,September,12000,233110.6471816280,194.258872651357,82,155
HealthFirst Clinics,"Hamilton, ON",2021,October,12000,233361.16910229600,194.46764091858000,82,155
HealthFirst Clinics,"Hamilton, ON",2021,November,12000,233611.69102296500,194.67640918580400,82,155
HealthFirst Clinics,"Hamilton, ON",2021,December,12000,233862.21294363300,194.88517745302700,82,155
HealthFirst Clinics,"Hamilton, ON",2022,January,12000,234112.73486430100,195.09394572025100,84,160
HealthFirst Clinics,"Hamilton, ON",2022,February,12000,234363.2567849690,195.3027139874740,84,160
HealthFirst Clinics,"Hamilton, ON",2022,March,12000,234613.77870563700,195.51148225469700,84,160
HealthFirst Clinics,"Hamilton, ON",2022,April,12000,234864.30062630500,195.72025052192100,84,160
HealthFirst Clinics,"Hamilton, ON",2022,May,12000,235114.82254697300,195.92901878914400,84,160
HealthFirst Clinics,"Hamilton, ON",2022,June,12000,235365.3444676410,196.13778705636700,84,160
HealthFirst Clinics,"Hamilton, ON",2022,July,12000,235615.866388309,196.34655532359100,84,160
HealthFirst Clinics,"Hamilton, ON",2022,August,12000,235866.38830897700,196.5553235908140,84,160
HealthFirst Clinics,"Hamilton, ON",2022,September,12000,236116.9102296450,196.76409185803800,84,160
HealthFirst Clinics,"Hamilton, ON",2022,October,12000,236367.43215031300,196.97286012526100,84,160
HealthFirst Clinics,"Hamilton, ON",2022,November,12000,236617.9540709810,197.18162839248400,84,160
HealthFirst Clinics,"Hamilton, ON",2022,December,12000,236868.47599164900,197.39039665970800,84,160
HealthFirst Clinics,"Hamilton, ON",2023,January,12000,237118.99791231700,197.5991649269310,86,165
HealthFirst Clinics,"Hamilton, ON",2023,February,12000,237369.5198329850,197.8079331941550,86,165
HealthFirst Clinics,"Hamilton, ON",2023,March,12000,237620.04175365300,198.01670146137800,86,165
HealthFirst Clinics,"Hamilton, ON",2023,April,12000,237870.56367432200,198.22546972860100,86,165
HealthFirst Clinics,"Hamilton, ON",2023,May,12000,238121.08559499000,198.43423799582500,86,165
HealthFirst Clinics,"Hamilton, ON",2023,June,12000,238371.6075156580,198.64300626304800,86,165
HealthFirst Clinics,"Hamilton, ON",2023,July,12000,238622.1294363260,198.8517745302710,86,165
HealthFirst Clinics,"Hamilton, ON",2023,August,12000,238872.65135699400,199.06054279749500,86,165
HealthFirst Clinics,"Hamilton, ON",2023,September,12000,239123.1732776620,199.26931106471800,86,165
HealthFirst Clinics,"Hamilton, ON",2023,October,12000,239373.69519833000,199.47807933194200,86,165
HealthFirst Clinics,"Hamilton, ON",2023,November,12000,239624.2171189980,199.68684759916500,86,165
HealthFirst Clinics,"Hamilton, ON",2023,December,12000,239874.73903966600,199.8956158663880,86,165
AutoTech Innovators,"Hamilton, ON",2020,January,18000,240125.26096033400,200.1043841336120,120,300
AutoTech Innovators,"Hamilton, ON",2020,February,18000,240375.7828810020,200.31315240083500,120,300
AutoTech Innovators,"Hamilton, ON",2020,March,18000,240626.30480167000,200.52192066805800,120,300
AutoTech Innovators,"Hamilton, ON",2020,April,18000,240876.8267223380,200.73068893528200,120,300
AutoTech Innovators,"Hamilton, ON",2020,May,18000,241127.34864300600,200.93945720250500,120,300
AutoTech Innovators,"Hamilton, ON",2020,June,18000,241377.8705636740,201.1482254697290,120,300
AutoTech Innovators,"Hamilton, ON",2020,July,18000,241628.3924843420,201.35699373695200,120,300
AutoTech Innovators,"Hamilton, ON",2020,August,18000,241878.91440501000,201.56576200417500,120,300
AutoTech Innovators,"Hamilton, ON",2020,September,18000,242129.43632567800,201.77453027139900,120,300
AutoTech Innovators,"Hamilton, ON",2020,October,18000,242379.95824634700,201.98329853862200,120,300
AutoTech Innovators,"Hamilton, ON",2020,November,18000,242630.4801670150,202.1920668058460,120,300
AutoTech Innovators,"Hamilton, ON",2020,December,18000,242881.00208768300,202.4008350730690,120,300
AutoTech Innovators,"Hamilton, ON",2021,January,18000,243131.52400835100,202.60960334029200,122,310
AutoTech Innovators,"Hamilton, ON",2021,February,18000,243382.0459290190,202.81837160751600,122,310
AutoTech Innovators,"Hamilton, ON",2021,March,18000,243632.56784968700,203.02713987473900,122,310
AutoTech Innovators,"Hamilton, ON",2021,April,18000,243883.0897703550,203.23590814196200,122,310
AutoTech Innovators,"Hamilton, ON",2021,May,18000,244133.61169102300,203.4446764091860,122,310
AutoTech Innovators,"Hamilton, ON",2021,June,18000,244384.133611691,203.65344467640900,122,310
AutoTech Innovators,"Hamilton, ON",2021,July,18000,244634.6555323590,203.86221294363300,122,310
AutoTech Innovators,"Hamilton, ON",2021,August,18000,244885.17745302700,204.07098121085600,122,310
AutoTech Innovators,"Hamilton, ON",2021,September,18000,245135.69937369500,204.27974947807900,122,310
AutoTech Innovators,"Hamilton, ON",2021,October,18000,245386.22129436300,204.48851774530300,122,310
AutoTech Innovators,"Hamilton, ON",2021,November,18000,245636.7432150310,204.6972860125260,122,310
AutoTech Innovators,"Hamilton, ON",2021,December,18000,245887.26513569900,204.90605427974900,122,310
AutoTech Innovators,"Hamilton, ON",2022,January,18000,246137.78705636700,205.11482254697300,124,320
AutoTech Innovators,"Hamilton, ON",2022,February,18000,246388.30897703500,205.32359081419600,124,320
AutoTech Innovators,"Hamilton, ON",2022,March,18000,246638.83089770400,205.53235908142000,124,320
AutoTech Innovators,"Hamilton, ON",2022,April,18000,246889.3528183720,205.741127348643,124,320
AutoTech Innovators,"Hamilton, ON",2022,May,18000,247139.87473904000,205.94989561586600,124,320
AutoTech Innovators,"Hamilton, ON",2022,June,18000,247390.3966597080,206.1586638830900,124,320
AutoTech Innovators,"Hamilton, ON",2022,July,18000,247640.9185803760,206.36743215031300,124,320
AutoTech Innovators,"Hamilton, ON",2022,August,18000,247891.44050104400,206.57620041753700,124,320
AutoTech Innovators,"Hamilton, ON",2022,September,18000,248141.96242171200,206.78496868476000,124,320
AutoTech Innovators,"Hamilton, ON",2022,October,18000,248392.48434238000,206.9937369519830,124,320
AutoTech Innovators,"Hamilton, ON",2022,November,18000,248643.006263048,207.20250521920700,124,320
AutoTech Innovators,"Hamilton, ON",2022,December,18000,248893.52818371600,207.41127348643000,124,320
AutoTech Innovators,"Hamilton, ON",2023,January,18000,249144.05010438400,207.62004175365300,126,330
AutoTech Innovators,"Hamilton, ON",2023,February,18000,249394.57202505200,207.82881002087700,126,330
AutoTech Innovators,"Hamilton, ON",2023,March,18000,249645.09394572000,208.0375782881000,126,330
AutoTech Innovators,"Hamilton, ON",2023,April,18000,249895.6158663880,208.24634655532400,126,330
AutoTech Innovators,"Hamilton, ON",2023,May,18000,250146.13778705600,208.455114822547,126,330
AutoTech Innovators,"Hamilton, ON",2023,June,18000,250396.6597077240,208.66388308977000,126,330
AutoTech Innovators,"Hamilton, ON",2023,July,18000,250647.18162839200,208.87265135699400,126,330
AutoTech Innovators,"Hamilton, ON",2023,August,18000,250897.70354906100,209.08141962421700,126,330
AutoTech Innovators,"Hamilton, ON",2023,September,18000,251148.22546972900,209.2901878914410,126,330
AutoTech Innovators,"Hamilton, ON",2023,October,18000,251398.74739039700,209.49895615866400,126,330
AutoTech Innovators,"Hamilton, ON",2023,November,18000,251649.2693110650,209.70772442588700,126,330
