Company Name,Location,Year,Month,Gross Floor Area (m²),Monthly Electricity Use (kWh),Electricity Use Intensity (kWh/m²),Operating Hours per Week,Number of Employees
AutoDrive Manufacturing,"Ottawa, ON",2022,April,25000,416666.6666666670,200,100,600
AutoDrive Manufacturing,"Ottawa, ON",2022,May,25000,416666.6666666670,200,100,600
AutoDrive Manufacturing,"Ottawa, ON",2022,June,25000,416666.6666666670,200,100,600
AutoDrive Manufacturing,"Ottawa, ON",2022,July,25000,416666.6666666670,200,100,600
AutoDrive Manufacturing,"Ottawa, ON",2022,August,25000,416666.6666666670,200,100,600
AutoDrive Manufacturing,"Ottawa, ON",2022,September,25000,416666.6666666670,200,100,600
AutoDrive Manufacturing,"Ottawa, ON",2022,October,25000,416666.6666666670,200,100,600
AutoDrive Manufacturing,"Ottawa, ON",2022,November,25000,416666.6666666670,200,100,600
AutoDrive Manufacturing,"Ottawa, ON",2022,December,25000,416666.6666666670,200,100,600
AutoDrive Manufacturing,"Ottawa, ON",2023,January,25000,425000.0,204,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,February,25000,425000.0,204,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,March,25000,425000.0,204,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,April,25000,425000.0,204,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,May,25000,425000.0,204,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,June,25000,425000.0,204,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,July,25000,425000.0,204,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,August,25000,425000.0,204,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,September,25000,425000.0,204,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,October,25000,425000.0,204,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,November,25000,425000.0,204,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,December,25000,425000.0,204,102,610
PrintWorks Publishing,"Ottawa, ON",2020,January,16000,195833.33333333300,147,68,240
PrintWorks Publishing,"Ottawa, ON",2020,February,16000,195833.33333333300,147,68,240
PrintWorks Publishing,"Ottawa, ON",2020,March,16000,195833.33333333300,147,68,240
PrintWorks Publishing,"Ottawa, ON",2020,April,16000,195833.33333333300,147,68,240
PrintWorks Publishing,"Ottawa, ON",2020,May,16000,195833.33333333300,147,68,240
PrintWorks Publishing,"Ottawa, ON",2020,June,16000,195833.33333333300,147,68,240
PrintWorks Publishing,"Ottawa, ON",2020,July,16000,195833.33333333300,147,68,240
PrintWorks Publishing,"Ottawa, ON",2020,August,16000,195833.33333333300,147,68,240
PrintWorks Publishing,"Ottawa, ON",2020,September,16000,195833.33333333300,147,68,240
PrintWorks Publishing,"Ottawa, ON",2020,October,16000,195833.33333333300,147,68,240
PrintWorks Publishing,"Ottawa, ON",2020,November,16000,195833.33333333300,147,68,240
PrintWorks Publishing,"Ottawa, ON",2020,December,16000,195833.33333333300,147,68,240
PrintWorks Publishing,"Ottawa, ON",2021,January,16000,200000.0,150,70,250
PrintWorks Publishing,"Ottawa, ON",2021,February,16000,200000.0,150,70,250
PrintWorks Publishing,"Ottawa, ON",2021,March,16000,200000.0,150,70,250
PrintWorks Publishing,"Ottawa, ON",2021,April,16000,200000.0,150,70,250
PrintWorks Publishing,"Ottawa, ON",2021,May,16000,200000.0,150,70,250
PrintWorks Publishing,"Ottawa, ON",2021,June,16000,200000.0,150,70,250
PrintWorks Publishing,"Ottawa, ON",2021,July,16000,200000.0,150,70,250
PrintWorks Publishing,"Ottawa, ON",2021,August,16000,200000.0,150,70,250
PrintWorks Publishing,"Ottawa, ON",2021,September,16000,200000.0,150,70,250
PrintWorks Publishing,"Ottawa, ON",2021,October,16000,200000.0,150,70,250
PrintWorks Publishing,"Ottawa, ON",2021,November,16000,200000.0,150,70,250
PrintWorks Publishing,"Ottawa, ON",2021,December,16000,200000.0,150,70,250
PrintWorks Publishing,"Ottawa, ON",2022,January,16000,204166.66666666700,153,72,255
PrintWorks Publishing,"Ottawa, ON",2022,February,16000,204166.66666666700,153,72,255
PrintWorks Publishing,"Ottawa, ON",2022,March,16000,204166.66666666700,153,72,255
PrintWorks Publishing,"Ottawa, ON",2022,April,16000,204166.66666666700,153,72,255
PrintWorks Publishing,"Ottawa, ON",2022,May,16000,204166.66666666700,153,72,255
PrintWorks Publishing,"Ottawa, ON",2022,June,16000,204166.66666666700,153,72,255
PrintWorks Publishing,"Ottawa, ON",2022,July,16000,204166.66666666700,153,72,255
PrintWorks Publishing,"Ottawa, ON",2022,August,16000,204166.66666666700,153,72,255
PrintWorks Publishing,"Ottawa, ON",2022,September,16000,204166.66666666700,153,72,255
PrintWorks Publishing,"Ottawa, ON",2022,October,16000,204166.66666666700,153,72,255
PrintWorks Publishing,"Ottawa, ON",2022,November,16000,204166.66666666700,153,72,255
PrintWorks Publishing,"Ottawa, ON",2022,December,16000,204166.66666666700,153,72,255
PrintWorks Publishing,"Ottawa, ON",2023,January,16000,208333.33333333300,156,74,260
PrintWorks Publishing,"Ottawa, ON",2023,February,16000,208333.33333333300,156,74,260
PrintWorks Publishing,"Ottawa, ON",2023,March,16000,208333.33333333300,156,74,260
PrintWorks Publishing,"Ottawa, ON",2023,April,16000,208333.33333333300,156,74,260
PrintWorks Publishing,"Ottawa, ON",2023,May,16000,208333.33333333300,156,74,260
PrintWorks Publishing,"Ottawa, ON",2023,June,16000,208333.33333333300,156,74,260
PrintWorks Publishing,"Ottawa, ON",2023,July,16000,208333.33333333300,156,74,260
PrintWorks Publishing,"Ottawa, ON",2023,August,16000,208333.33333333300,156,74,260
PrintWorks Publishing,"Ottawa, ON",2023,September,16000,208333.33333333300,156,74,260
PrintWorks Publishing,"Ottawa, ON",2023,October,16000,208333.33333333300,156,74,260
PrintWorks Publishing,"Ottawa, ON",2023,November,16000,208333.33333333300,156,74,260
PrintWorks Publishing,"Ottawa, ON",2023,December,16000,208333.33333333300,156,74,260
TechWorks Labs,"Ottawa, ON",2020,January,15000,187500.0,150,65,280
TechWorks Labs,"Ottawa, ON",2020,February,15000,187500.0,150,65,280
TechWorks Labs,"Ottawa, ON",2020,March,15000,187500.0,150,65,280
TechWorks Labs,"Ottawa, ON",2020,April,15000,187500.0,150,65,280
TechWorks Labs,"Ottawa, ON",2020,May,15000,187500.0,150,65,280
TechWorks Labs,"Ottawa, ON",2020,June,15000,187500.0,150,65,280
TechWorks Labs,"Ottawa, ON",2020,July,15000,187500.0,150,65,280
TechWorks Labs,"Ottawa, ON",2020,August,15000,187500.0,150,65,280
TechWorks Labs,"Ottawa, ON",2020,September,15000,187500.0,150,65,280
TechWorks Labs,"Ottawa, ON",2020,October,15000,187500.0,150,65,280
TechWorks Labs,"Ottawa, ON",2020,November,15000,187500.0,150,65,280
TechWorks Labs,"Ottawa, ON",2020,December,15000,187500.0,150,65,280
TechWorks Labs,"Ottawa, ON",2021,January,15000,191666.66666666700,153,67,285
TechWorks Labs,"Ottawa, ON",2021,February,15000,191666.66666666700,153,67,285
TechWorks Labs,"Ottawa, ON",2021,March,15000,191666.66666666700,153,67,285
TechWorks Labs,"Ottawa, ON",2021,April,15000,191666.66666666700,153,67,285
TechWorks Labs,"Ottawa, ON",2021,May,15000,191666.66666666700,153,67,285
TechWorks Labs,"Ottawa, ON",2021,June,15000,191666.66666666700,153,67,285
TechWorks Labs,"Ottawa, ON",2021,July,15000,191666.66666666700,153,67,285
TechWorks Labs,"Ottawa, ON",2021,August,15000,191666.66666666700,153,67,285
TechWorks Labs,"Ottawa, ON",2021,September,15000,191666.66666666700,153,67,285
TechWorks Labs,"Ottawa, ON",2021,October,15000,191666.66666666700,153,67,285
TechWorks Labs,"Ottawa, ON",2021,November,15000,191666.66666666700,153,67,285
TechWorks Labs,"Ottawa, ON",2021,December,15000,191666.66666666700,153,67,285
TechWorks Labs,"Ottawa, ON",2022,January,15000,195833.33333333300,157,70,290
TechWorks Labs,"Ottawa, ON",2022,February,15000,195833.33333333300,157,70,290
TechWorks Labs,"Ottawa, ON",2022,March,15000,195833.33333333300,157,70,290
TechWorks Labs,"Ottawa, ON",2022,April,15000,195833.33333333300,157,70,290
TechWorks Labs,"Ottawa, ON",2022,May,15000,195833.33333333300,157,70,290
TechWorks Labs,"Ottawa, ON",2022,June,15000,195833.33333333300,157,70,290
TechWorks Labs,"Ottawa, ON",2022,July,15000,195833.33333333300,157,70,290
TechWorks Labs,"Ottawa, ON",2022,August,15000,195833.33333333300,157,70,290
TechWorks Labs,"Ottawa, ON",2022,September,15000,195833.33333333300,157,70,290
TechWorks Labs,"Ottawa, ON",2022,October,15000,195833.33333333300,157,70,290
TechWorks Labs,"Ottawa, ON",2022,November,15000,195833.33333333300,157,70,290
TechWorks Labs,"Ottawa, ON",2022,December,15000,195833.33333333300,157,70,290
TechWorks Labs,"Ottawa, ON",2023,January,15000,200000.0,160,72,295
TechWorks Labs,"Ottawa, ON",2023,February,15000,200000.0,160,72,295
TechWorks Labs,"Ottawa, ON",2023,March,15000,200000.0,160,72,295
TechWorks Labs,"Ottawa, ON",2023,April,15000,200000.0,160,72,295
TechWorks Labs,"Ottawa, ON",2023,May,15000,200000.0,160,72,295
TechWorks Labs,"Ottawa, ON",2023,June,15000,200000.0,160,72,295
TechWorks Labs,"Ottawa, ON",2023,July,15000,200000.0,160,72,295
TechWorks Labs,"Ottawa, ON",2023,August,15000,200000.0,160,72,295
TechWorks Labs,"Ottawa, ON",2023,September,15000,200000.0,160,72,295
TechWorks Labs,"Ottawa, ON",2023,October,15000,200000.0,160,72,295
TechWorks Labs,"Ottawa, ON",2023,November,15000,200000.0,160,72,295
TechWorks Labs,"Ottawa, ON",2023,December,15000,200000.0,160,72,295
BioPharma Solutions,"Ottawa, ON",2020,January,10000,125000.0,150,60,200
BioPharma Solutions,"Ottawa, ON",2020,February,10000,125000.0,150,60,200
BioPharma Solutions,"Ottawa, ON",2020,March,10000,125000.0,150,60,200
BioPharma Solutions,"Ottawa, ON",2020,April,10000,125000.0,150,60,200
BioPharma Solutions,"Ottawa, ON",2020,May,10000,125000.0,150,60,200
BioPharma Solutions,"Ottawa, ON",2020,June,10000,125000.0,150,60,200
BioPharma Solutions,"Ottawa, ON",2020,July,10000,125000.0,150,60,200
BioPharma Solutions,"Ottawa, ON",2020,August,10000,125000.0,150,60,200
BioPharma Solutions,"Ottawa, ON",2020,September,10000,125000.0,150,60,200
BioPharma Solutions,"Ottawa, ON",2020,October,10000,125000.0,150,60,200
BioPharma Solutions,"Ottawa, ON",2020,November,10000,125000.0,150,60,200
BioPharma Solutions,"Ottawa, ON",2020,December,10000,125000.0,150,60,200
BioPharma Solutions,"Ottawa, ON",2021,January,10000,129166.66666666700,155,63,205
BioPharma Solutions,"Ottawa, ON",2021,February,10000,129166.66666666700,155,63,205
BioPharma Solutions,"Ottawa, ON",2021,March,10000,129166.66666666700,155,63,205
BioPharma Solutions,"Ottawa, ON",2021,April,10000,129166.66666666700,155,63,205
BioPharma Solutions,"Ottawa, ON",2021,May,10000,129166.66666666700,155,63,205
BioPharma Solutions,"Ottawa, ON",2021,June,10000,129166.66666666700,155,63,205
BioPharma Solutions,"Ottawa, ON",2021,July,10000,129166.66666666700,155,63,205
BioPharma Solutions,"Ottawa, ON",2021,August,10000,129166.66666666700,155,63,205
BioPharma Solutions,"Ottawa, ON",2021,September,10000,129166.66666666700,155,63,205
BioPharma Solutions,"Ottawa, ON",2021,October,10000,129166.66666666700,155,63,205
BioPharma Solutions,"Ottawa, ON",2021,November,10000,129166.66666666700,155,63,205
BioPharma Solutions,"Ottawa, ON",2021,December,10000,129166.66666666700,155,63,205
BioPharma Solutions,"Ottawa, ON",2022,January,10000,133333.33333333300,160,65,210
BioPharma Solutions,"Ottawa, ON",2022,February,10000,133333.33333333300,160,65,210
BioPharma Solutions,"Ottawa, ON",2022,March,10000,133333.33333333300,160,65,210
BioPharma Solutions,"Ottawa, ON",2022,April,10000,133333.33333333300,160,65,210
BioPharma Solutions,"Ottawa, ON",2022,May,10000,133333.33333333300,160,65,210
BioPharma Solutions,"Ottawa, ON",2022,June,10000,133333.33333333300,160,65,210
BioPharma Solutions,"Ottawa, ON",2022,July,10000,133333.33333333300,160,65,210
BioPharma Solutions,"Ottawa, ON",2022,August,10000,133333.33333333300,160,65,210
BioPharma Solutions,"Ottawa, ON",2022,September,10000,133333.33333333300,160,65,210
BioPharma Solutions,"Ottawa, ON",2022,October,10000,133333.33333333300,160,65,210
BioPharma Solutions,"Ottawa, ON",2022,November,10000,133333.33333333300,160,65,210
BioPharma Solutions,"Ottawa, ON",2022,December,10000,133333.33333333300,160,65,210
BioPharma Solutions,"Ottawa, ON",2023,January,10000,137500.0,165,68,215
BioPharma Solutions,"Ottawa, ON",2023,February,10000,137500.0,165,68,215
BioPharma Solutions,"Ottawa, ON",2023,March,10000,137500.0,165,68,215
BioPharma Solutions,"Ottawa, ON",2023,April,10000,137500.0,165,68,215
BioPharma Solutions,"Ottawa, ON",2023,May,10000,137500.0,165,68,215
BioPharma Solutions,"Ottawa, ON",2023,June,10000,137500.0,165,68,215
BioPharma Solutions,"Ottawa, ON",2023,July,10000,137500.0,165,68,215
BioPharma Solutions,"Ottawa, ON",2023,August,10000,137500.0,165,68,215
BioPharma Solutions,"Ottawa, ON",2023,September,10000,137500.0,165,68,215
BioPharma Solutions,"Ottawa, ON",2023,October,10000,137500.0,165,68,215
BioPharma Solutions,"Ottawa, ON",2023,November,10000,137500.0,165,68,215
BioPharma Solutions,"Ottawa, ON",2023,December,10000,137500.0,165,68,215
Green Tech Manufacturing,"Ottawa, ON",2020,January,20000,250000.0,150,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,February,20000,250000.0,150,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,March,20000,250000.0,150,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,April,20000,250000.0,150,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,May,20000,250000.0,150,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,June,20000,250000.0,150,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,July,20000,250000.0,150,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,August,20000,250000.0,150,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,September,20000,250000.0,150,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,October,20000,250000.0,150,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,November,20000,250000.0,150,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,December,20000,250000.0,150,80,400
Green Tech Manufacturing,"Ottawa, ON",2021,January,20000,254166.66666666700,153,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,February,20000,254166.66666666700,153,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,March,20000,254166.66666666700,153,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,April,20000,254166.66666666700,153,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,May,20000,254166.66666666700,153,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,June,20000,254166.66666666700,153,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,July,20000,254166.66666666700,153,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,August,20000,254166.66666666700,153,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,September,20000,254166.66666666700,153,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,October,20000,254166.66666666700,153,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,November,20000,254166.66666666700,153,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,December,20000,254166.66666666700,153,82,405
Green Tech Manufacturing,"Ottawa, ON",2022,January,20000,258333.33333333300,155,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,February,20000,258333.33333333300,155,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,March,20000,258333.33333333300,155,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,April,20000,258333.33333333300,155,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,May,20000,258333.33333333300,155,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,June,20000,258333.33333333300,155,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,July,20000,258333.33333333300,155,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,August,20000,258333.33333333300,155,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,September,20000,258333.33333333300,155,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,October,20000,258333.33333333300,155,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,November,20000,258333.33333333300,155,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,December,20000,258333.33333333300,155,85,410
Green Tech Manufacturing,"Ottawa, ON",2023,January,20000,262500.0,158,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,February,20000,262500.0,158,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,March,20000,262500.0,158,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,April,20000,262500.0,158,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,May,20000,262500.0,158,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,June,20000,262500.0,158,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,July,20000,262500.0,158,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,August,20000,262500.0,158,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,September,20000,262500.0,158,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,October,20000,262500.0,158,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,November,20000,262500.0,158,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,December,20000,262500.0,158,87,415
CleanEnergy Innovations,"Ottawa, ON",2020,January,18000,225000.0,150,70,320
CleanEnergy Innovations,"Ottawa, ON",2020,February,18000,225000.0,150,70,320
CleanEnergy Innovations,"Ottawa, ON",2020,March,18000,225000.0,150,70,320
CleanEnergy Innovations,"Ottawa, ON",2020,April,18000,225000.0,150,70,320
CleanEnergy Innovations,"Ottawa, ON",2020,May,18000,225000.0,150,70,320
CleanEnergy Innovations,"Ottawa, ON",2020,June,18000,225000.0,150,70,320
CleanEnergy Innovations,"Ottawa, ON",2020,July,18000,225000.0,150,70,320
CleanEnergy Innovations,"Ottawa, ON",2020,August,18000,225000.0,150,70,320
CleanEnergy Innovations,"Ottawa, ON",2020,September,18000,225000.0,150,70,320
CleanEnergy Innovations,"Ottawa, ON",2020,October,18000,225000.0,150,70,320
CleanEnergy Innovations,"Ottawa, ON",2020,November,18000,225000.0,150,70,320
CleanEnergy Innovations,"Ottawa, ON",2020,December,18000,225000.0,150,70,320
CleanEnergy Innovations,"Ottawa, ON",2021,January,18000,233333.33333333300,156,72,330
CleanEnergy Innovations,"Ottawa, ON",2021,February,18000,233333.33333333300,156,72,330
CleanEnergy Innovations,"Ottawa, ON",2021,March,18000,233333.33333333300,156,72,330
CleanEnergy Innovations,"Ottawa, ON",2021,April,18000,233333.33333333300,156,72,330
CleanEnergy Innovations,"Ottawa, ON",2021,May,18000,233333.33333333300,156,72,330
CleanEnergy Innovations,"Ottawa, ON",2021,June,18000,233333.33333333300,156,72,330
CleanEnergy Innovations,"Ottawa, ON",2021,July,18000,233333.33333333300,156,72,330
CleanEnergy Innovations,"Ottawa, ON",2021,August,18000,233333.33333333300,156,72,330
CleanEnergy Innovations,"Ottawa, ON",2021,September,18000,233333.33333333300,156,72,330
CleanEnergy Innovations,"Ottawa, ON",2021,October,18000,233333.33333333300,156,72,330
CleanEnergy Innovations,"Ottawa, ON",2021,November,18000,233333.33333333300,156,72,330
CleanEnergy Innovations,"Ottawa, ON",2021,December,18000,233333.33333333300,156,72,330
CleanEnergy Innovations,"Ottawa, ON",2022,January,18000,241666.66666666700,161,75,340
CleanEnergy Innovations,"Ottawa, ON",2022,February,18000,241666.66666666700,161,75,340
CleanEnergy Innovations,"Ottawa, ON",2022,March,18000,241666.66666666700,161,75,340
CleanEnergy Innovations,"Ottawa, ON",2022,April,18000,241666.66666666700,161,75,340
CleanEnergy Innovations,"Ottawa, ON",2022,May,18000,241666.66666666700,161,75,340
CleanEnergy Innovations,"Ottawa, ON",2022,June,18000,241666.66666666700,161,75,340
CleanEnergy Innovations,"Ottawa, ON",2022,July,18000,241666.66666666700,161,75,340
CleanEnergy Innovations,"Ottawa, ON",2022,August,18000,241666.66666666700,161,75,340
CleanEnergy Innovations,"Ottawa, ON",2022,September,18000,241666.66666666700,161,75,340
CleanEnergy Innovations,"Ottawa, ON",2022,October,18000,241666.66666666700,161,75,340
CleanEnergy Innovations,"Ottawa, ON",2022,November,18000,241666.66666666700,161,75,340
CleanEnergy Innovations,"Ottawa, ON",2022,December,18000,241666.66666666700,161,75,340
CleanEnergy Innovations,"Ottawa, ON",2023,January,18000,250000.0,167,78,350
CleanEnergy Innovations,"Ottawa, ON",2023,February,18000,250000.0,167,78,350
CleanEnergy Innovations,"Ottawa, ON",2023,March,18000,250000.0,167,78,350
CleanEnergy Innovations,"Ottawa, ON",2023,April,18000,250000.0,167,78,350
CleanEnergy Innovations,"Ottawa, ON",2023,May,18000,250000.0,167,78,350
