Company Name,Location,Year,Month,Gross Floor Area (m²),Monthly Electricity Use (kWh),Electricity Use Intensity (kWh/m²),Operating Hours per Week,Number of Employees
AutoDrive Manufacturing,"Ottawa, ON",2022,October,25000,100292.27557411300,116.91022964509400,100,600
AutoDrive Manufacturing,"Ottawa, ON",2022,November,25000,100542.7974947810,117.11899791231700,100,600
AutoDrive Manufacturing,"Ottawa, ON",2022,December,25000,100793.31941544900,117.3277661795410,100,600
AutoDrive Manufacturing,"Ottawa, ON",2023,January,25000,101043.84133611700,117.5365344467640,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,February,25000,101294.36325678500,117.74530271398700,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,March,25000,101544.88517745300,117.95407098121100,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,April,25000,101795.40709812100,118.16283924843400,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,May,25000,102045.92901878900,118.37160751565800,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,June,25000,102296.4509394570,118.580375782881,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,July,25000,102546.97286012500,118.78914405010400,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,August,25000,102797.49478079300,118.99791231732800,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,September,25000,103048.01670146100,119.20668058455100,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,October,25000,103298.53862212900,119.41544885177500,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,November,25000,103549.0605427980,119.6242171189980,102,610
AutoDrive Manufacturing,"Ottawa, ON",2023,December,25000,103799.58246346600,119.8329853862210,102,610
PrintWorks Publishing,"Ottawa, ON",2020,January,16000,104050.1043841340,120.04175365344500,68,240
PrintWorks Publishing,"Ottawa, ON",2020,February,16000,104300.62630480200,120.25052192066800,68,240
PrintWorks Publishing,"Ottawa, ON",2020,March,16000,104551.14822547000,120.45929018789100,68,240
PrintWorks Publishing,"Ottawa, ON",2020,April,16000,104801.67014613800,120.66805845511500,68,240
PrintWorks Publishing,"Ottawa, ON",2020,May,16000,105052.19206680600,120.87682672233800,68,240
PrintWorks Publishing,"Ottawa, ON",2020,June,16000,105302.71398747400,121.08559498956200,68,240
PrintWorks Publishing,"Ottawa, ON",2020,July,16000,105553.23590814200,121.29436325678500,68,240
PrintWorks Publishing,"Ottawa, ON",2020,August,16000,105803.75782881000,121.50313152400800,68,240
PrintWorks Publishing,"Ottawa, ON",2020,September,16000,106054.27974947800,121.71189979123200,68,240
PrintWorks Publishing,"Ottawa, ON",2020,October,16000,106304.80167014600,121.9206680584550,68,240
PrintWorks Publishing,"Ottawa, ON",2020,November,16000,106555.3235908140,122.1294363256790,68,240
PrintWorks Publishing,"Ottawa, ON",2020,December,16000,106805.84551148200,122.33820459290200,68,240
PrintWorks Publishing,"Ottawa, ON",2021,January,16000,107056.36743215000,122.54697286012500,70,250
PrintWorks Publishing,"Ottawa, ON",2021,February,16000,107306.88935281800,122.75574112734900,70,250
PrintWorks Publishing,"Ottawa, ON",2021,March,16000,107557.41127348600,122.96450939457200,70,250
PrintWorks Publishing,"Ottawa, ON",2021,April,16000,107807.9331941550,123.17327766179500,70,250
PrintWorks Publishing,"Ottawa, ON",2021,May,16000,108058.45511482300,123.38204592901900,70,250
PrintWorks Publishing,"Ottawa, ON",2021,June,16000,108308.9770354910,123.59081419624200,70,250
PrintWorks Publishing,"Ottawa, ON",2021,July,16000,108559.49895615900,123.79958246346600,70,250
PrintWorks Publishing,"Ottawa, ON",2021,August,16000,108810.02087682700,124.00835073068900,70,250
PrintWorks Publishing,"Ottawa, ON",2021,September,16000,109060.54279749500,124.21711899791200,70,250
PrintWorks Publishing,"Ottawa, ON",2021,October,16000,109311.06471816300,124.4258872651360,70,250
PrintWorks Publishing,"Ottawa, ON",2021,November,16000,109561.5866388310,124.63465553235900,70,250
PrintWorks Publishing,"Ottawa, ON",2021,December,16000,109812.10855949900,124.84342379958200,70,250
PrintWorks Publishing,"Ottawa, ON",2022,January,16000,110062.63048016700,125.05219206680600,72,255
PrintWorks Publishing,"Ottawa, ON",2022,February,16000,110313.15240083500,125.26096033402900,72,255
PrintWorks Publishing,"Ottawa, ON",2022,March,16000,110563.67432150300,125.46972860125300,72,255
PrintWorks Publishing,"Ottawa, ON",2022,April,16000,110814.1962421710,125.67849686847600,72,255
PrintWorks Publishing,"Ottawa, ON",2022,May,16000,111064.71816283900,125.88726513569900,72,255
PrintWorks Publishing,"Ottawa, ON",2022,June,16000,111315.2400835070,126.09603340292300,72,255
PrintWorks Publishing,"Ottawa, ON",2022,July,16000,111565.76200417500,126.30480167014600,72,255
PrintWorks Publishing,"Ottawa, ON",2022,August,16000,111816.28392484300,126.51356993737000,72,255
PrintWorks Publishing,"Ottawa, ON",2022,September,16000,112066.80584551100,126.7223382045930,72,255
PrintWorks Publishing,"Ottawa, ON",2022,October,16000,112317.32776618000,126.93110647181600,72,255
PrintWorks Publishing,"Ottawa, ON",2022,November,16000,112567.84968684800,127.13987473904000,72,255
PrintWorks Publishing,"Ottawa, ON",2022,December,16000,112818.37160751600,127.34864300626300,72,255
PrintWorks Publishing,"Ottawa, ON",2023,January,16000,113068.89352818400,127.55741127348600,74,260
PrintWorks Publishing,"Ottawa, ON",2023,February,16000,113319.41544885200,127.76617954071000,74,260
PrintWorks Publishing,"Ottawa, ON",2023,March,16000,113569.93736952000,127.97494780793300,74,260
PrintWorks Publishing,"Ottawa, ON",2023,April,16000,113820.4592901880,128.18371607515700,74,260
PrintWorks Publishing,"Ottawa, ON",2023,May,16000,114070.98121085600,128.39248434238000,74,260
PrintWorks Publishing,"Ottawa, ON",2023,June,16000,114321.503131524,128.60125260960300,74,260
PrintWorks Publishing,"Ottawa, ON",2023,July,16000,114572.02505219200,128.8100208768270,74,260
PrintWorks Publishing,"Ottawa, ON",2023,August,16000,114822.54697286000,129.01878914405000,74,260
PrintWorks Publishing,"Ottawa, ON",2023,September,16000,115073.06889352800,129.2275574112740,74,260
PrintWorks Publishing,"Ottawa, ON",2023,October,16000,115323.59081419600,129.43632567849700,74,260
PrintWorks Publishing,"Ottawa, ON",2023,November,16000,115574.11273486400,129.64509394572000,74,260
PrintWorks Publishing,"Ottawa, ON",2023,December,16000,115824.63465553200,129.85386221294400,74,260
TechWorks Labs,"Ottawa, ON",2020,January,15000,116075.15657620000,130.062630480167,65,280
TechWorks Labs,"Ottawa, ON",2020,February,15000,116325.67849686800,130.2713987473900,65,280
TechWorks Labs,"Ottawa, ON",2020,March,15000,116576.20041753700,130.48016701461400,65,280
TechWorks Labs,"Ottawa, ON",2020,April,15000,116826.72233820500,130.68893528183700,65,280
TechWorks Labs,"Ottawa, ON",2020,May,15000,117077.24425887300,130.89770354906100,65,280
TechWorks Labs,"Ottawa, ON",2020,June,15000,117327.76617954100,131.10647181628400,65,280
TechWorks Labs,"Ottawa, ON",2020,July,15000,117578.28810020900,131.31524008350700,65,280
TechWorks Labs,"Ottawa, ON",2020,August,15000,117828.81002087700,131.5240083507310,65,280
TechWorks Labs,"Ottawa, ON",2020,September,15000,118079.3319415450,131.73277661795400,65,280
TechWorks Labs,"Ottawa, ON",2020,October,15000,118329.85386221300,131.94154488517700,65,280
TechWorks Labs,"Ottawa, ON",2020,November,15000,118580.37578288100,132.15031315240100,65,280
TechWorks Labs,"Ottawa, ON",2020,December,15000,118830.89770354900,132.3590814196240,65,280
TechWorks Labs,"Ottawa, ON",2021,January,15000,119081.41962421700,132.5678496868480,67,285
TechWorks Labs,"Ottawa, ON",2021,February,15000,119331.94154488500,132.77661795407100,67,285
TechWorks Labs,"Ottawa, ON",2021,March,15000,119582.46346555300,132.98538622129400,67,285
TechWorks Labs,"Ottawa, ON",2021,April,15000,119832.98538622100,133.19415448851800,67,285
TechWorks Labs,"Ottawa, ON",2021,May,15000,120083.50730688900,133.40292275574100,67,285
TechWorks Labs,"Ottawa, ON",2021,June,15000,120334.02922755700,133.61169102296500,67,285
TechWorks Labs,"Ottawa, ON",2021,July,15000,120584.55114822500,133.8204592901880,67,285
TechWorks Labs,"Ottawa, ON",2021,August,15000,120835.07306889400,134.02922755741100,67,285
TechWorks Labs,"Ottawa, ON",2021,September,15000,121085.59498956200,134.23799582463500,67,285
TechWorks Labs,"Ottawa, ON",2021,October,15000,121336.11691023000,134.44676409185800,67,285
TechWorks Labs,"Ottawa, ON",2021,November,15000,121586.6388308980,134.6555323590810,67,285
TechWorks Labs,"Ottawa, ON",2021,December,15000,121837.16075156600,134.8643006263050,67,285
TechWorks Labs,"Ottawa, ON",2022,January,15000,122087.68267223400,135.0730688935280,70,290
TechWorks Labs,"Ottawa, ON",2022,February,15000,122338.20459290200,135.28183716075200,70,290
TechWorks Labs,"Ottawa, ON",2022,March,15000,122588.72651357000,135.49060542797500,70,290
TechWorks Labs,"Ottawa, ON",2022,April,15000,122839.24843423800,135.69937369519800,70,290
TechWorks Labs,"Ottawa, ON",2022,May,15000,123089.77035490600,135.90814196242200,70,290
TechWorks Labs,"Ottawa, ON",2022,June,15000,123340.29227557400,136.1169102296450,70,290
TechWorks Labs,"Ottawa, ON",2022,July,15000,123590.81419624200,136.32567849686800,70,290
TechWorks Labs,"Ottawa, ON",2022,August,15000,123841.33611691000,136.53444676409200,70,290
TechWorks Labs,"Ottawa, ON",2022,September,15000,124091.85803757800,136.74321503131500,70,290
TechWorks Labs,"Ottawa, ON",2022,October,15000,124342.37995824600,136.9519832985390,70,290
TechWorks Labs,"Ottawa, ON",2022,November,15000,124592.9018789140,137.160751565762,70,290
TechWorks Labs,"Ottawa, ON",2022,December,15000,124843.42379958200,137.3695198329850,70,290
TechWorks Labs,"Ottawa, ON",2023,January,15000,125093.94572025100,137.57828810020900,72,295
TechWorks Labs,"Ottawa, ON",2023,February,15000,125344.46764091900,137.78705636743200,72,295
TechWorks Labs,"Ottawa, ON",2023,March,15000,125594.98956158700,137.99582463465600,72,295
TechWorks Labs,"Ottawa, ON",2023,April,15000,125845.51148225500,138.20459290187900,72,295
TechWorks Labs,"Ottawa, ON",2023,May,15000,126096.03340292300,138.4133611691020,72,295
TechWorks Labs,"Ottawa, ON",2023,June,15000,126346.55532359100,138.62212943632600,72,295
TechWorks Labs,"Ottawa, ON",2023,July,15000,126597.07724425900,138.83089770354900,72,295
TechWorks Labs,"Ottawa, ON",2023,August,15000,126847.59916492700,139.03966597077200,72,295
TechWorks Labs,"Ottawa, ON",2023,September,15000,127098.12108559500,139.2484342379960,72,295
TechWorks Labs,"Ottawa, ON",2023,October,15000,127348.64300626300,139.45720250521900,72,295
TechWorks Labs,"Ottawa, ON",2023,November,15000,127599.1649269310,139.6659707724430,72,295
TechWorks Labs,"Ottawa, ON",2023,December,15000,127849.68684759900,139.87473903966600,72,295
BioPharma Solutions,"Ottawa, ON",2020,January,10000,128100.20876826700,140.08350730688900,60,200
BioPharma Solutions,"Ottawa, ON",2020,February,10000,128350.73068893500,140.29227557411300,60,200
BioPharma Solutions,"Ottawa, ON",2020,March,10000,128601.25260960300,140.50104384133600,60,200
BioPharma Solutions,"Ottawa, ON",2020,April,10000,128851.77453027100,140.7098121085600,60,200
BioPharma Solutions,"Ottawa, ON",2020,May,10000,129102.29645093900,140.91858037578300,60,200
BioPharma Solutions,"Ottawa, ON",2020,June,10000,129352.81837160800,141.12734864300600,60,200
BioPharma Solutions,"Ottawa, ON",2020,July,10000,129603.34029227600,141.33611691023000,60,200
BioPharma Solutions,"Ottawa, ON",2020,August,10000,129853.86221294400,141.544885177453,60,200
BioPharma Solutions,"Ottawa, ON",2020,September,10000,130104.38413361200,141.75365344467600,60,200
BioPharma Solutions,"Ottawa, ON",2020,October,10000,130354.90605428000,141.9624217119000,60,200
BioPharma Solutions,"Ottawa, ON",2020,November,10000,130605.42797494800,142.17118997912300,60,200
BioPharma Solutions,"Ottawa, ON",2020,December,10000,130855.94989561600,142.37995824634700,60,200
BioPharma Solutions,"Ottawa, ON",2021,January,10000,131106.4718162840,142.58872651357000,63,205
BioPharma Solutions,"Ottawa, ON",2021,February,10000,131356.993736952,142.79749478079300,63,205
BioPharma Solutions,"Ottawa, ON",2021,March,10000,131607.51565762000,143.0062630480170,63,205
BioPharma Solutions,"Ottawa, ON",2021,April,10000,131858.0375782880,143.21503131524000,63,205
BioPharma Solutions,"Ottawa, ON",2021,May,10000,132108.55949895600,143.42379958246300,63,205
BioPharma Solutions,"Ottawa, ON",2021,June,10000,132359.0814196240,143.63256784968700,63,205
BioPharma Solutions,"Ottawa, ON",2021,July,10000,132609.60334029200,143.8413361169100,63,205
BioPharma Solutions,"Ottawa, ON",2021,August,10000,132860.12526096000,144.05010438413400,63,205
BioPharma Solutions,"Ottawa, ON",2021,September,10000,133110.6471816280,144.258872651357,63,205
BioPharma Solutions,"Ottawa, ON",2021,October,10000,133361.16910229600,144.46764091858000,63,205
BioPharma Solutions,"Ottawa, ON",2021,November,10000,133611.69102296500,144.67640918580400,63,205
BioPharma Solutions,"Ottawa, ON",2021,December,10000,133862.21294363300,144.88517745302700,63,205
BioPharma Solutions,"Ottawa, ON",2022,January,10000,134112.73486430100,145.09394572025100,65,210
BioPharma Solutions,"Ottawa, ON",2022,February,10000,134363.2567849690,145.3027139874740,65,210
BioPharma Solutions,"Ottawa, ON",2022,March,10000,134613.77870563700,145.51148225469700,65,210
BioPharma Solutions,"Ottawa, ON",2022,April,10000,134864.30062630500,145.72025052192100,65,210
BioPharma Solutions,"Ottawa, ON",2022,May,10000,135114.82254697300,145.92901878914400,65,210
BioPharma Solutions,"Ottawa, ON",2022,June,10000,135365.3444676410,146.13778705636700,65,210
BioPharma Solutions,"Ottawa, ON",2022,July,10000,135615.866388309,146.34655532359100,65,210
BioPharma Solutions,"Ottawa, ON",2022,August,10000,135866.38830897700,146.5553235908140,65,210
BioPharma Solutions,"Ottawa, ON",2022,September,10000,136116.9102296450,146.76409185803800,65,210
BioPharma Solutions,"Ottawa, ON",2022,October,10000,136367.43215031300,146.97286012526100,65,210
BioPharma Solutions,"Ottawa, ON",2022,November,10000,136617.9540709810,147.18162839248400,65,210
BioPharma Solutions,"Ottawa, ON",2022,December,10000,136868.47599164900,147.39039665970800,65,210
BioPharma Solutions,"Ottawa, ON",2023,January,10000,137118.99791231700,147.5991649269310,68,215
BioPharma Solutions,"Ottawa, ON",2023,February,10000,137369.5198329850,147.8079331941550,68,215
BioPharma Solutions,"Ottawa, ON",2023,March,10000,137620.04175365300,148.01670146137800,68,215
BioPharma Solutions,"Ottawa, ON",2023,April,10000,137870.56367432200,148.22546972860100,68,215
BioPharma Solutions,"Ottawa, ON",2023,May,10000,138121.08559499000,148.43423799582500,68,215
BioPharma Solutions,"Ottawa, ON",2023,June,10000,138371.6075156580,148.64300626304800,68,215
BioPharma Solutions,"Ottawa, ON",2023,July,10000,138622.1294363260,148.8517745302710,68,215
BioPharma Solutions,"Ottawa, ON",2023,August,10000,138872.65135699400,149.06054279749500,68,215
BioPharma Solutions,"Ottawa, ON",2023,September,10000,139123.1732776620,149.26931106471800,68,215
BioPharma Solutions,"Ottawa, ON",2023,October,10000,139373.69519833000,149.47807933194200,68,215
BioPharma Solutions,"Ottawa, ON",2023,November,10000,139624.2171189980,149.68684759916500,68,215
BioPharma Solutions,"Ottawa, ON",2023,December,10000,139874.73903966600,149.8956158663880,68,215
Green Tech Manufacturing,"Ottawa, ON",2020,January,20000,140125.26096033400,150.1043841336120,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,February,20000,140375.7828810020,150.31315240083500,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,March,20000,140626.30480167000,150.52192066805800,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,April,20000,140876.8267223380,150.73068893528200,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,May,20000,141127.34864300600,150.93945720250500,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,June,20000,141377.8705636740,151.1482254697290,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,July,20000,141628.3924843420,151.35699373695200,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,August,20000,141878.91440501000,151.56576200417500,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,September,20000,142129.43632567800,151.77453027139900,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,October,20000,142379.95824634700,151.98329853862200,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,November,20000,142630.4801670150,152.1920668058460,80,400
Green Tech Manufacturing,"Ottawa, ON",2020,December,20000,142881.00208768300,152.4008350730690,80,400
Green Tech Manufacturing,"Ottawa, ON",2021,January,20000,143131.52400835100,152.60960334029200,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,February,20000,143382.0459290190,152.81837160751600,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,March,20000,143632.56784968700,153.02713987473900,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,April,20000,143883.0897703550,153.23590814196200,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,May,20000,144133.61169102300,153.4446764091860,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,June,20000,144384.133611691,153.65344467640900,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,July,20000,144634.6555323590,153.86221294363300,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,August,20000,144885.17745302700,154.07098121085600,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,September,20000,145135.69937369500,154.27974947807900,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,October,20000,145386.22129436300,154.48851774530300,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,November,20000,145636.7432150310,154.6972860125260,82,405
Green Tech Manufacturing,"Ottawa, ON",2021,December,20000,145887.26513569900,154.90605427974900,82,405
Green Tech Manufacturing,"Ottawa, ON",2022,January,20000,146137.78705636700,155.11482254697300,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,February,20000,146388.30897703500,155.32359081419600,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,March,20000,146638.83089770400,155.53235908142000,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,April,20000,146889.3528183720,155.741127348643,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,May,20000,147139.87473904000,155.94989561586600,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,June,20000,147390.3966597080,156.1586638830900,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,July,20000,147640.9185803760,156.36743215031300,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,August,20000,147891.44050104400,156.57620041753700,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,September,20000,148141.96242171200,156.78496868476000,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,October,20000,148392.48434238000,156.9937369519830,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,November,20000,148643.006263048,157.20250521920700,85,410
Green Tech Manufacturing,"Ottawa, ON",2022,December,20000,148893.52818371600,157.41127348643000,85,410
Green Tech Manufacturing,"Ottawa, ON",2023,January,20000,149144.05010438400,157.62004175365300,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,February,20000,149394.57202505200,157.82881002087700,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,March,20000,149645.09394572000,158.0375782881000,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,April,20000,149895.6158663880,158.24634655532400,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,May,20000,150146.13778705600,158.455114822547,87,415
Green Tech Manufacturing,"Ottawa, ON",2023,June,20000,150396.6597077240,158.66388308977000,87,415
