Company Name,Location,Year,Month,Gross Floor Area (m²),Monthly Electricity Use (kWh),Electricity Use Intensity (kWh/m²),Operating Hours per Week,Number of Employees
GreenWave Recycling,"Hamilton, ON",2021,September,5000,63333.333333333300,155,42,85
GreenWave Recycling,"Hamilton, ON",2021,October,5000,63333.333333333300,155,42,85
GreenWave Recycling,"Hamilton, ON",2021,November,5000,63333.333333333300,155,42,85
GreenWave Recycling,"Hamilton, ON",2021,December,5000,63333.333333333300,155,42,85
GreenWave Recycling,"Hamilton, ON",2022,January,5000,64166.666666666700,160,44,90
GreenWave Recycling,"Hamilton, ON",2022,February,5000,64166.666666666700,160,44,90
GreenWave Recycling,"Hamilton, ON",2022,March,5000,64166.666666666700,160,44,90
GreenWave Recycling,"Hamilton, ON",2022,April,5000,64166.666666666700,160,44,90
GreenWave Recycling,"Hamilton, ON",2022,May,5000,64166.666666666700,160,44,90
GreenWave Recycling,"Hamilton, ON",2022,June,5000,64166.666666666700,160,44,90
GreenWave Recycling,"Hamilton, ON",2022,July,5000,64166.666666666700,160,44,90
GreenWave Recycling,"Hamilton, ON",2022,August,5000,64166.666666666700,160,44,90
GreenWave Recycling,"Hamilton, ON",2022,September,5000,64166.666666666700,160,44,90
GreenWave Recycling,"Hamilton, ON",2022,October,5000,64166.666666666700,160,44,90
GreenWave Recycling,"Hamilton, ON",2022,November,5000,64166.666666666700,160,44,90
GreenWave Recycling,"Hamilton, ON",2022,December,5000,64166.666666666700,160,44,90
GreenWave Recycling,"Hamilton, ON",2023,January,5000,65000.0,165,46,95
GreenWave Recycling,"Hamilton, ON",2023,February,5000,65000.0,165,46,95
GreenWave Recycling,"Hamilton, ON",2023,March,5000,65000.0,165,46,95
GreenWave Recycling,"Hamilton, ON",2023,April,5000,65000.0,165,46,95
GreenWave Recycling,"Hamilton, ON",2023,May,5000,65000.0,165,46,95
GreenWave Recycling,"Hamilton, ON",2023,June,5000,65000.0,165,46,95
GreenWave Recycling,"Hamilton, ON",2023,July,5000,65000.0,165,46,95
GreenWave Recycling,"Hamilton, ON",2023,August,5000,65000.0,165,46,95
GreenWave Recycling,"Hamilton, ON",2023,September,5000,65000.0,165,46,95
GreenWave Recycling,"Hamilton, ON",2023,October,5000,65000.0,165,46,95
GreenWave Recycling,"Hamilton, ON",2023,November,5000,65000.0,165,46,95
GreenWave Recycling,"Hamilton, ON",2023,December,5000,65000.0,165,46,95
HealthFirst Clinics,"Hamilton, ON",2020,January,12000,150000.0,150,80,150
HealthFirst Clinics,"Hamilton, ON",2020,February,12000,150000.0,150,80,150
HealthFirst Clinics,"Hamilton, ON",2020,March,12000,150000.0,150,80,150
HealthFirst Clinics,"Hamilton, ON",2020,April,12000,150000.0,150,80,150
HealthFirst Clinics,"Hamilton, ON",2020,May,12000,150000.0,150,80,150
HealthFirst Clinics,"Hamilton, ON",2020,June,12000,150000.0,150,80,150
HealthFirst Clinics,"Hamilton, ON",2020,July,12000,150000.0,150,80,150
HealthFirst Clinics,"Hamilton, ON",2020,August,12000,150000.0,150,80,150
HealthFirst Clinics,"Hamilton, ON",2020,September,12000,150000.0,150,80,150
HealthFirst Clinics,"Hamilton, ON",2020,October,12000,150000.0,150,80,150
HealthFirst Clinics,"Hamilton, ON",2020,November,12000,150000.0,150,80,150
HealthFirst Clinics,"Hamilton, ON",2020,December,12000,150000.0,150,80,150
HealthFirst Clinics,"Hamilton, ON",2021,January,12000,154166.66666666700,155,82,155
HealthFirst Clinics,"Hamilton, ON",2021,February,12000,154166.66666666700,155,82,155
HealthFirst Clinics,"Hamilton, ON",2021,March,12000,154166.66666666700,155,82,155
HealthFirst Clinics,"Hamilton, ON",2021,April,12000,154166.66666666700,155,82,155
HealthFirst Clinics,"Hamilton, ON",2021,May,12000,154166.66666666700,155,82,155
HealthFirst Clinics,"Hamilton, ON",2021,June,12000,154166.66666666700,155,82,155
HealthFirst Clinics,"Hamilton, ON",2021,July,12000,154166.66666666700,155,82,155
HealthFirst Clinics,"Hamilton, ON",2021,August,12000,154166.66666666700,155,82,155
HealthFirst Clinics,"Hamilton, ON",2021,September,12000,154166.66666666700,155,82,155
HealthFirst Clinics,"Hamilton, ON",2021,October,12000,154166.66666666700,155,82,155
HealthFirst Clinics,"Hamilton, ON",2021,November,12000,154166.66666666700,155,82,155
HealthFirst Clinics,"Hamilton, ON",2021,December,12000,154166.66666666700,155,82,155
HealthFirst Clinics,"Hamilton, ON",2022,January,12000,158333.33333333300,160,84,160
HealthFirst Clinics,"Hamilton, ON",2022,February,12000,158333.33333333300,160,84,160
HealthFirst Clinics,"Hamilton, ON",2022,March,12000,158333.33333333300,160,84,160
HealthFirst Clinics,"Hamilton, ON",2022,April,12000,158333.33333333300,160,84,160
HealthFirst Clinics,"Hamilton, ON",2022,May,12000,158333.33333333300,160,84,160
HealthFirst Clinics,"Hamilton, ON",2022,June,12000,158333.33333333300,160,84,160
HealthFirst Clinics,"Hamilton, ON",2022,July,12000,158333.33333333300,160,84,160
HealthFirst Clinics,"Hamilton, ON",2022,August,12000,158333.33333333300,160,84,160
HealthFirst Clinics,"Hamilton, ON",2022,September,12000,158333.33333333300,160,84,160
HealthFirst Clinics,"Hamilton, ON",2022,October,12000,158333.33333333300,160,84,160
HealthFirst Clinics,"Hamilton, ON",2022,November,12000,158333.33333333300,160,84,160
HealthFirst Clinics,"Hamilton, ON",2022,December,12000,158333.33333333300,160,84,160
HealthFirst Clinics,"Hamilton, ON",2023,January,12000,162500.0,165,86,165
HealthFirst Clinics,"Hamilton, ON",2023,February,12000,162500.0,165,86,165
HealthFirst Clinics,"Hamilton, ON",2023,March,12000,162500.0,165,86,165
HealthFirst Clinics,"Hamilton, ON",2023,April,12000,162500.0,165,86,165
HealthFirst Clinics,"Hamilton, ON",2023,May,12000,162500.0,165,86,165
HealthFirst Clinics,"Hamilton, ON",2023,June,12000,162500.0,165,86,165
HealthFirst Clinics,"Hamilton, ON",2023,July,12000,162500.0,165,86,165
HealthFirst Clinics,"Hamilton, ON",2023,August,12000,162500.0,165,86,165
HealthFirst Clinics,"Hamilton, ON",2023,September,12000,162500.0,165,86,165
HealthFirst Clinics,"Hamilton, ON",2023,October,12000,162500.0,165,86,165
HealthFirst Clinics,"Hamilton, ON",2023,November,12000,162500.0,165,86,165
HealthFirst Clinics,"Hamilton, ON",2023,December,12000,162500.0,165,86,165
AutoTech Innovators,"Hamilton, ON",2020,January,18000,225000.0,150,120,300
AutoTech Innovators,"Hamilton, ON",2020,February,18000,225000.0,150,120,300
AutoTech Innovators,"Hamilton, ON",2020,March,18000,225000.0,150,120,300
AutoTech Innovators,"Hamilton, ON",2020,April,18000,225000.0,150,120,300
AutoTech Innovators,"Hamilton, ON",2020,May,18000,225000.0,150,120,300
AutoTech Innovators,"Hamilton, ON",2020,June,18000,225000.0,150,120,300
AutoTech Innovators,"Hamilton, ON",2020,July,18000,225000.0,150,120,300
AutoTech Innovators,"Hamilton, ON",2020,August,18000,225000.0,150,120,300
AutoTech Innovators,"Hamilton, ON",2020,September,18000,225000.0,150,120,300
AutoTech Innovators,"Hamilton, ON",2020,October,18000,225000.0,150,120,300
AutoTech Innovators,"Hamilton, ON",2020,November,18000,225000.0,150,120,300
AutoTech Innovators,"Hamilton, ON",2020,December,18000,225000.0,150,120,300
AutoTech Innovators,"Hamilton, ON",2021,January,18000,229166.66666666700,155,122,310
AutoTech Innovators,"Hamilton, ON",2021,February,18000,229166.66666666700,155,122,310
AutoTech Innovators,"Hamilton, ON",2021,March,18000,229166.66666666700,155,122,310
AutoTech Innovators,"Hamilton, ON",2021,April,18000,229166.66666666700,155,122,310
AutoTech Innovators,"Hamilton, ON",2021,May,18000,229166.66666666700,155,122,310
AutoTech Innovators,"Hamilton, ON",2021,June,18000,229166.66666666700,155,122,310
AutoTech Innovators,"Hamilton, ON",2021,July,18000,229166.66666666700,155,122,310
AutoTech Innovators,"Hamilton, ON",2021,August,18000,229166.66666666700,155,122,310
AutoTech Innovators,"Hamilton, ON",2021,September,18000,229166.66666666700,155,122,310
AutoTech Innovators,"Hamilton, ON",2021,October,18000,229166.66666666700,155,122,310
AutoTech Innovators,"Hamilton, ON",2021,November,18000,229166.66666666700,155,122,310
AutoTech Innovators,"Hamilton, ON",2021,December,18000,229166.66666666700,155,122,310
AutoTech Innovators,"Hamilton, ON",2022,January,18000,233333.33333333300,160,124,320
AutoTech Innovators,"Hamilton, ON",2022,February,18000,233333.33333333300,160,124,320
AutoTech Innovators,"Hamilton, ON",2022,March,18000,233333.33333333300,160,124,320
AutoTech Innovators,"Hamilton, ON",2022,April,18000,233333.33333333300,160,124,320
AutoTech Innovators,"Hamilton, ON",2022,May,18000,233333.33333333300,160,124,320
AutoTech Innovators,"Hamilton, ON",2022,June,18000,233333.33333333300,160,124,320
AutoTech Innovators,"Hamilton, ON",2022,July,18000,233333.33333333300,160,124,320
AutoTech Innovators,"Hamilton, ON",2022,August,18000,233333.33333333300,160,124,320
AutoTech Innovators,"Hamilton, ON",2022,September,18000,233333.33333333300,160,124,320
AutoTech Innovators,"Hamilton, ON",2022,October,18000,233333.33333333300,160,124,320
AutoTech Innovators,"Hamilton, ON",2022,November,18000,233333.33333333300,160,124,320
AutoTech Innovators,"Hamilton, ON",2022,December,18000,233333.33333333300,160,124,320
AutoTech Innovators,"Hamilton, ON",2023,January,18000,237500.0,165,126,330
AutoTech Innovators,"Hamilton, ON",2023,February,18000,237500.0,165,126,330
AutoTech Innovators,"Hamilton, ON",2023,March,18000,237500.0,165,126,330
AutoTech Innovators,"Hamilton, ON",2023,April,18000,237500.0,165,126,330
AutoTech Innovators,"Hamilton, ON",2023,May,18000,237500.0,165,126,330
AutoTech Innovators,"Hamilton, ON",2023,June,18000,237500.0,165,126,330
AutoTech Innovators,"Hamilton, ON",2023,July,18000,237500.0,165,126,330
AutoTech Innovators,"Hamilton, ON",2023,August,18000,237500.0,165,126,330
AutoTech Innovators,"Hamilton, ON",2023,September,18000,237500.0,165,126,330
AutoTech Innovators,"Hamilton, ON",2023,October,18000,237500.0,165,126,330
AutoTech Innovators,"Hamilton, ON",2023,November,18000,237500.0,165,126,330
AutoTech Innovators,"Hamilton, ON",2023,December,18000,237500.0,165,126,330
SmartHousing Inc.,"Hamilton, ON",2020,January,25000,416666.6666666670,200,140,600
SmartHousing Inc.,"Hamilton, ON",2020,February,25000,416666.6666666670,200,140,600
SmartHousing Inc.,"Hamilton, ON",2020,March,25000,416666.6666666670,200,140,600
SmartHousing Inc.,"Hamilton, ON",2020,April,25000,416666.6666666670,200,140,600
SmartHousing Inc.,"Hamilton, ON",2020,May,25000,416666.6666666670,200,140,600
SmartHousing Inc.,"Hamilton, ON",2020,June,25000,416666.6666666670,200,140,600
SmartHousing Inc.,"Hamilton, ON",2020,July,25000,416666.6666666670,200,140,600
SmartHousing Inc.,"Hamilton, ON",2020,August,25000,416666.6666666670,200,140,600
SmartHousing Inc.,"Hamilton, ON",2020,September,25000,416666.6666666670,200,140,600
SmartHousing Inc.,"Hamilton, ON",2020,October,25000,416666.6666666670,200,140,600
SmartHousing Inc.,"Hamilton, ON",2020,November,25000,416666.6666666670,200,140,600
SmartHousing Inc.,"Hamilton, ON",2020,December,25000,416666.6666666670,200,140,600
SmartHousing Inc.,"Hamilton, ON",2021,January,25000,425000.0,205,145,610
SmartHousing Inc.,"Hamilton, ON",2021,February,25000,425000.0,205,145,610
SmartHousing Inc.,"Hamilton, ON",2021,March,25000,425000.0,205,145,610
SmartHousing Inc.,"Hamilton, ON",2021,April,25000,425000.0,205,145,610
SmartHousing Inc.,"Hamilton, ON",2021,May,25000,425000.0,205,145,610
SmartHousing Inc.,"Hamilton, ON",2021,June,25000,425000.0,205,145,610
SmartHousing Inc.,"Hamilton, ON",2021,July,25000,425000.0,205,145,610
SmartHousing Inc.,"Hamilton, ON",2021,August,25000,425000.0,205,145,610
SmartHousing Inc.,"Hamilton, ON",2021,September,25000,425000.0,205,145,610
SmartHousing Inc.,"Hamilton, ON",2021,October,25000,425000.0,205,145,610
SmartHousing Inc.,"Hamilton, ON",2021,November,25000,425000.0,205,145,610
SmartHousing Inc.,"Hamilton, ON",2021,December,25000,425000.0,205,145,610
SmartHousing Inc.,"Hamilton, ON",2022,January,25000,433333.3333333330,210,150,620
SmartHousing Inc.,"Hamilton, ON",2022,February,25000,433333.3333333330,210,150,620
SmartHousing Inc.,"Hamilton, ON",2022,March,25000,433333.3333333330,210,150,620
SmartHousing Inc.,"Hamilton, ON",2022,April,25000,433333.3333333330,210,150,620
SmartHousing Inc.,"Hamilton, ON",2022,May,25000,433333.3333333330,210,150,620
SmartHousing Inc.,"Hamilton, ON",2022,June,25000,433333.3333333330,210,150,620
SmartHousing Inc.,"Hamilton, ON",2022,July,25000,433333.3333333330,210,150,620
SmartHousing Inc.,"Hamilton, ON",2022,August,25000,433333.3333333330,210,150,620
SmartHousing Inc.,"Hamilton, ON",2022,September,25000,433333.3333333330,210,150,620
SmartHousing Inc.,"Hamilton, ON",2022,October,25000,433333.3333333330,210,150,620
SmartHousing Inc.,"Hamilton, ON",2022,November,25000,433333.3333333330,210,150,620
SmartHousing Inc.,"Hamilton, ON",2022,December,25000,433333.3333333330,210,150,620
SmartHousing Inc.,"Hamilton, ON",2023,January,25000,441666.6666666670,215,155,630
SmartHousing Inc.,"Hamilton, ON",2023,February,25000,441666.6666666670,215,155,630
SmartHousing Inc.,"Hamilton, ON",2023,March,25000,441666.6666666670,215,155,630
SmartHousing Inc.,"Hamilton, ON",2023,April,25000,441666.6666666670,215,155,630
SmartHousing Inc.,"Hamilton, ON",2023,May,25000,441666.6666666670,215,155,630
SmartHousing Inc.,"Hamilton, ON",2023,June,25000,441666.6666666670,215,155,630
SmartHousing Inc.,"Hamilton, ON",2023,July,25000,441666.6666666670,215,155,630
SmartHousing Inc.,"Hamilton, ON",2023,August,25000,441666.6666666670,215,155,630
SmartHousing Inc.,"Hamilton, ON",2023,September,25000,441666.6666666670,215,155,630
SmartHousing Inc.,"Hamilton, ON",2023,October,25000,441666.6666666670,215,155,630
SmartHousing Inc.,"Hamilton, ON",2023,November,25000,441666.6666666670,215,155,630
SmartHousing Inc.,"Hamilton, ON",2023,December,25000,441666.6666666670,215,155,630
EcoLogistics,"Hamilton, ON",2020,January,8000,83333.33333333330,125,50,120
